company,vessel,captain,observers,dep_date,arr_date,das,trip,drag,drag_all,location,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,depth,id_status,com_status,order,family,class,groups,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,entered_by
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.4,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,1.5,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,1,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,1,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.8,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.3,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.7,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.4,4.01,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,haemulidae,actinopterygii,discarded_bycatch,bony_fish,genyatremus_luteus,GEU,annafolk,0.82,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.8,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.3,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,2.1,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3.1,15.59,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,2,44,06:28 N - 57:15 W,17/02/2020,night,2:15:00 am,6:00:00 am,3:45,11,yes,no,myliobatiformes,urotrygonidae,elasmobranchii ,discarded_bycatch,flat_fish,urotrygon_microphthalmum,JUM,smalleyed_round_stingray,0.07,21.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,2.4,15.59,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,Angel wing,0.27,4.02,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.5,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,4.7,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,1,1,06 38 - 57 30,15/02/2019,day,8:00:00 am,12:00:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,340,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.18,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,2,2,06 38 - 57 30,15/02/2019,night,8:20:00 pm,12:20:00 am,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,425,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,3,3,06 40 - 57 30,16/02/2019,day,9:45:00 am,1:45:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,320,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,1.5,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,4,4,06 38 - 57 29,17/02/2019,day,7:30:00 am,11:30:00 am,4:00,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,360,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,1.2,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,45,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.82,15.59,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,no,no,unknown,unknown,unknown,discarded_bycatch,other,un_id,not_applicable,sea wax,1.27,19.15,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,ephippidae,actinopterygii,discarded_bycatch,bony_fish,chaetodipterus_faber,HRF,sea_donkey,0.9,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,5.2,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,5,5,06 38 - 57 29,17/02/2019,night,4:00:00 pm,8:00:00 pm,4:00,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,240,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.15,15.59,t_browne
nhs,world_friend_508,c_henry,t_browne_c_danjou,14/02/2019,24/02/2019,11,1,6,6,06 40 - 57 30,21/02/2019,night,5:45:00 pm,9:45:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,400,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,Angel Wing,0.28,31.43,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.1,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.6,15.59,t_browne
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,4,10,Zone 2,25/03/2019,day,8:32:00 am,12:30:00 pm,3:58,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,244,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,8,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3.6,15.59,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,5,11,Zone 4,25/03/2019,night,7:35:00 pm,11:35:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,280,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,4.4,15.59,d_spellen
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,no,no,unknown,unknown,unknown,discarded_bycatch,bony_fish,un_id,not_applicable,Angel wing,0.67,31.43,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.6,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,11.2,15.59,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,6,12,Zone 4,26/03/2019,night,6:15:00 pm,10:12:00 pm,3:57,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,165,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.3,15.59,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,15.59,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,1,7,Zone 4,23/03/2019,day,7:35:00 am,11:30:00 am,3:55,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,400,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,15.59,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,2,8,Zone 4,24/03/2019,day,9:15:00 am,1:15:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,240,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,myliobatiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_guttata,RDU,longnose_stingray,3,30.04,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,0.8,8.01,d_spellen
psi,maria_gu,martin ,t_browne_c_danjou,22/03/2019,27/03/2019,6,2,3,9,Zone 4,24/03/2019,night,6:15:00 pm,10:15:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,246,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.3,3,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,perciformes,ephippidae,actinopterygii,discarded_bycatch,bony_fish,chaetodipterus_faber,HRF,sea_donkey,0.3,3,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,2.12,21.23,d_spellen
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,1,13,Zone 7,25/04/2019,day,1:10:00 am,6:00:00 am,4:50,12,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,385,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.19,1.9,d_spellen
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,420,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0.01,0.07,d_spellen
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,6,42,06:37N-57:31W,08/10/2019,day,11:35:00 am,3:32:00 pm,3:57,8,yes,no,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_spinifer,EAH,specule_anchovy,0.5,5.01,d_spellen
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,280,c_danjou
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.83,10.94,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,0.23,3.03,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,7,92.23,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,micropogonias_furnieri,CKM,bashaw,1.3,17.13,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,880,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,2,26.35,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,2.8,36.89,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,1.89,24.9,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,560,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,3,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,purple_crab,0.23,3.03,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,6,18,Zone 8,28/04/2019,night,4:40:00 pm,10:12:00 pm,5:32,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,640,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,arius_proops,AXP,cuirass,1.2,15.81,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,21.43,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,2.4,21.43,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,1,19,Zone 8,20/06/2019,day,5:30:00 am,9:30:00 am,4:00,11,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,430,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,no,rajiformes,dasyatidae,elasmobranchii,discarded_bycatch,flat_fish,dasyatis_geijskesi,RDJ,sharpsnout_stingray,0.3,21.43,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,no,no,unknown,unknown,unknown,discarded_bycatch,shell_fish,un_id,not_applicable,Black crab ,0.23,31.43,c_danjou
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,3,21.43,t_browne
nhs,olivia,m_sampson,t_browne_d_spellen,15/02/2020,23/02/2020,9,8,1,43,06:22 N - 57:06 W,16/02/2020,day,12:47:00 pm,4:30:00 pm,3:43,12,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.56,21.43,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,2,20,Zone 8,20/06/2019,night,8:30:00 pm,11:59:00 pm,3:29,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,82,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,3,21,Zone 8,21/06/2019,day,5:00:00 am,9:00:00 am,4:00,9,yes,yes,decapoda,penaeidae,malacostraca,target_catch,shell_fish,xiphopenaeus_kroyeri,BOB,seabob,0,1280,t_browne
